image,description,url,class
_art_b_beer_annuncia.jpg,"An almost identical composition of approximately the same measurements, considered to be a copy of the present work is in the Alte Pinakothek, Munich.",https://www.wga.hu/art/b/beer/annuncia.jpg,annunciation
_art_g_greco_el_11_1109grec.jpg,"There are two other versions of this Annunciation composition: one in the Thyssen-Bornemisza Collection in Madrid, and another in the Prado. The painting in the Prado is larger than the other two, it was part of the main altarpiece in the church of the Colegio de Nuestra Señora de la EncarnaciÃ³n. It can be assumed that the version in Bilbao also belonged to an altarpiece, which was formed with an Adoration of the Shepherds and a Baptism of Christ, presently both in the Galleria Nazionale in Rome.Painted in a free-flowing manner and with a splendid colour range, this painting is a representative late work by El Greco.",https://www.wga.hu/art/g/greco_el/11/1109grec.jpg,annunciation
_art_v_velde_adriaen_annuncia.jpg,"Adriaen van de Velde was primarily a landscape painter, he produced only a few large-figure history pieces in which the landscape is little more than a secondary element. These works, including this Annunciation, were executed for hidden Catholic churches in Amsterdam.",https://www.wga.hu/art/v/velde/adriaen/annuncia.jpg,annunciation
_art_l_lorenzo_venezian_annuncia.jpg,"This painting, signed and dated 1371, is the central panel of a polyptych. Here we can see clearly how Lorenzo Veneziano, in his mature work moved increasingly towards the musical expressiveness of colour shot through with Gothic accents. The iconographical scheme of this Annunciation is radically different from that of the Lion polyptych. The figures of the Virgin and the herald angel inhabit the space of the picture in a much more substantial sense, are in much solider bodily contact with the grass and flowers. Indeed this is the first example in Venice of a naturalistic motif which was dear to the hearts of the refined artists working in the International Gothic style. This style too is exemplified in the elaborate linear cadences and the way the figures are presented in curving compositional rhythms.",https://www.wga.hu/art/l/lorenzo/venezian/annuncia.jpg,annunciation
_art_c_christus_1_annuncia.jpg,"Petrus Christus belonged to the same generation as Van der Weyden, but was perhaps a little younger. He came to Bruges from North Brabant, possibly after completing his initial training in Haarlem. His style is strongly modelled on that of Van Eyck and so there is good reason for suspecting he was Jan's apprentice, even though he did not purchase free citizenship of Bruges until three years after his putative master's death.The two panels by Christus, the Annunciation and the Nativity were quite badly worn, but painstakingly restored. Both of them are signed and dated (1452) and were probably painted as part of a triptych or polyptych. They reveal Christus as a precise designer of space and moulder of volumes. The figures in the Annunciation resemble statues arranged in a geometrically constructed show-case. It is the first painting in the Netherlands with a correct central perspective.",https://www.wga.hu/art/c/christus/1/annuncia.jpg,annunciation
_art_m_maiano_benedett_annuncix.jpg,The picture shows the central relief representing the Annunciation.,https://www.wga.hu/art/m/maiano/benedett/annuncix.jpg,annunciation
_art_g_greco_el_02_0205grec.jpg,"Probably soon after his arrival in Venice El Greco painted the Modena Triptych. Here he adapts Renaissance principles of representation to a small-scale triptych of a post-Byzantine design common in the Venetian empire. As the wings of the triptych are opened in succession, the sequence of images reveals the state of Man before the Fall to his restoration to a state of Grace through Christ. The scene of The Annunciation is the left panel on the back of the triptych.The Modena Triptych strikingly illustrates El Greco's transition from post-Byzantine icon painter to European artist of the Latin variety. The portable altarpiece, whose unknown patron perhaps stemmed from a Creto-Venetian family, in its open state shows a total of six scenes: on the front, the central panel bears a rare depiction of the Coronation of the Christian Knight, and on the wings we find the Adoration of the Shepherds on the left and the Baptism of Christ on the right. On the reverse, a View of Mount Sinai with its famous convent of St Catherine is flanked by an Annunciation  and an Admonition of Adam and Eve by God the Father. This type of object with its gilded frame elements was common in Cretan workshops of the 16th century, as is its use of wood as a painting support.",https://www.wga.hu/art/g/greco_el/02/0205grec.jpg,annunciation
_art_l_leonardo_01_7annunc1.jpg,The detail shows the angel annunciating.,https://www.wga.hu/art/l/leonardo/01/7annunc1.jpg,annunciation
_art_m_melozzo_annuncia.jpg,The fresco is located in the seventh chapel of the Pantheon.,https://www.wga.hu/art/m/melozzo/annuncia.jpg,annunciation
_art_b_boccacci_boccacci_1_cremona2.jpg,"The decoration of the Cremona Cathedral was begun in the semi-dome vault of the apse in 1506. Boccaccio Boccaccino depicted, following a time-honoured scheme, the Epiphany of God in the Last Days (Christ in Majesty) as the principal and culminating image within the church space. Later, in 1514 Boccaccino received the commission to begin a fresco cycle of the life of Mary and Christ on the walls of the nave. They begin on the left wall, running from the faÃ§ade to the apse and then on the right wall from the apse back to the faÃ§ade. The left wall is dedicated to Mary and Christ's childhood; the right to the Passion.Boccaccino divided the rectangular sections above the arcades of the nave into two fields by painted pilasters. The scenes of the fresco cycle were placed into these sections. In 1514-15 Boccaccino began with the first four scenes of the story of Mary above the first and second arches of the arcade: Annunciation to Joachim; Meeting at the Golden Gate; Birth of Mary; Betrothal of Mary. Boccaccino painted the next four scenes of the cycle in 1515-17 above the third and fourth arches: Annunciation to Mary; Visitation; Adoration of the Shepherds; Circumcision of Christ.In designing the cycle Boccaccino followed a famous model, Albrecht DÃ¼rer's woodcut series Life of the Virgin. Boccaccino did not copy DÃ¼rer's inventions, but found inspiration in just a few crucial constellations of figures. For the individual motifs, the formal language of the details, and the shaping of the whole, Boccaccino followed Italian traditions.A majestic aura fills the space of the Annunciation to Mary. The angel in white garment approaches forcefully, with a grand gesture. On the floor the angel's garment and the red cloth of Mary's prie-dieu gently touch. Mary humbly leans her upper body forward slightly and at the same time looks up, facing the heavenly messenger.",https://www.wga.hu/art/b/boccacci/boccacci/1/cremona2.jpg,annunciation
_art_c_cleve_joos_annuncia.jpg,"In Joos van Cleve's painting the Annunciation takes place in a fully furnished, 16-century bedchamber. There is a bed, a prie-dieu, a chair, a dresser, a sconce, a pewter dish and jug, a stone vase, a cloth, and a chandelier.",https://www.wga.hu/art/c/cleve/joos/annuncia.jpg,annunciation
